record_id,category,token,lemma,pos,tag,dependency,head
148,Category 2: Average Performer,team,team,NOUN,NN,compound,player
148,Category 2: Average Performer,player,player,NOUN,NN,attr,is
148,Category 2: Average Performer,team,team,NOUN,NN,pobj,for
148,Category 2: Average Performer,require,require,VERB,VB,relcl,player
148,Category 2: Average Performer,people,people,NOUN,NNS,dobj,require
148,Category 2: Average Performer,lead,lead,NOUN,NN,attr,be
148,Category 2: Average Performer,asset,asset,NOUN,NN,attr,is
148,Category 2: Average Performer,team,team,NOUN,NN,pobj,for
148,Category 2: Average Performer,room,room,NOUN,NN,attr,is
148,Category 2: Average Performer,grow,grow,VERB,VB,advcl,room
148,Category 2: Average Performer,excel,excel,VERB,VB,conj,grow
148,Category 2: Average Performer,company,company,NOUN,NN,pobj,within
147,Category 2: Average Performer,Bailey,bailey,PROPN,NNP,compound,Hunter
147,Category 2: Average Performer,Hunter,hunter,PROPN,NNP,poss,oscillates
147,Category 2: Average Performer,daily,daily,ADJ,JJ,amod,oscillates
147,Category 2: Average Performer,production,production,NOUN,NN,compound,oscillates
147,Category 2: Average Performer,oscillates,oscillate,NOUN,NNS,ROOT,oscillates
147,Category 2: Average Performer,poor,poor,ADJ,JJ,amod,from
147,Category 2: Average Performer,excellent,excellent,ADJ,JJ,acl,oscillates
147,Category 2: Average Performer,day,day,NOUN,NN,pobj,from
147,Category 2: Average Performer,day,day,NOUN,NN,conj,day
147,Category 2: Average Performer,day,day,NOUN,NN,npadvmod,produce
147,Category 2: Average Performer,Bailey,bailey,PROPN,NNP,nsubj,produce
147,Category 2: Average Performer,competently,competently,ADV,RB,advmod,produce
147,Category 2: Average Performer,produce,produce,VERB,VB,ROOT,produce
147,Category 2: Average Performer,page,page,NOUN,NN,compound,brief
147,Category 2: Average Performer,brief,brief,NOUN,NN,dobj,produce
147,Category 2: Average Performer,day,day,NOUN,NN,nsubj,struggle
147,Category 2: Average Performer,struggle,struggle,VERB,VB,conj,produce
147,Category 2: Average Performer,complete,complete,VERB,VB,xcomp,struggle
147,Category 2: Average Performer,transmittal,transmittal,ADJ,JJ,amod,letters
147,Category 2: Average Performer,letters,letter,NOUN,NNS,dobj,complete
147,Category 2: Average Performer,interpersonal,interpersonal,ADJ,JJ,amod,skills
147,Category 2: Average Performer,skills,skill,NOUN,NNS,nsubj,are
147,Category 2: Average Performer,unexceptional,unexceptional,ADJ,JJ,acomp,are
147,Category 2: Average Performer,good,good,ADJ,JJ,acomp,are
147,Category 2: Average Performer,bad,bad,ADJ,JJ,conj,good
147,Category 2: Average Performer,balance,balance,NOUN,NN,pobj,On
147,Category 2: Average Performer,believe,believe,VERB,VB,ROOT,believe
147,Category 2: Average Performer,long,long,ADJ,JJ,acomp,is
147,Category 2: Average Performer,job,job,NOUN,NN,pobj,for
146,Category 2: Average Performer,Darius,darius,PROPN,NNP,nsubj,is
146,Category 2: Average Performer,good,good,ADJ,JJ,amod,day
146,Category 2: Average Performer,day,day,NOUN,NN,attr,is
146,Category 2: Average Performer,day,day,NOUN,NN,pobj,to
146,Category 2: Average Performer,task,task,NOUN,NN,compound,person
146,Category 2: Average Performer,person,person,NOUN,NN,appos,day
146,Category 2: Average Performer,lacks,lack,VERB,VBZ,ROOT,lacks
146,Category 2: Average Performer,motivation,motivation,NOUN,NN,dobj,lacks
146,Category 2: Average Performer,future,future,NOUN,NN,pobj,for
146,Category 2: Average Performer,nt,not,PART,RB,neg,see
146,Category 2: Average Performer,need,need,NOUN,NN,dobj,see
146,Category 2: Average Performer,long,long,ADJ,JJ,amod,term
146,Category 2: Average Performer,term,term,NOUN,NN,compound,goals
146,Category 2: Average Performer,goals,goal,NOUN,NNS,pobj,for
146,Category 2: Average Performer,current,current,ADJ,JJ,amod,work
146,Category 2: Average Performer,work,work,NOUN,NN,nsubj,meeting
146,Category 2: Average Performer,meeting,meet,VERB,VBG,conj,lacks
146,Category 2: Average Performer,needs,need,NOUN,NNS,dobj,meeting
146,Category 2: Average Performer,step,step,VERB,VB,advcl,be
146,Category 2: Average Performer,potential,potential,ADJ,JJ,acomp,be
146,Category 2: Average Performer,future,future,NOUN,NN,pobj,for
146,Category 2: Average Performer,company,company,NOUN,NN,pobj,in
146,Category 2: Average Performer,like,like,VERB,VB,ROOT,like
146,Category 2: Average Performer,Darius,darius,PROPN,NNP,pobj,from
146,Category 2: Average Performer,worker,worker,NOUN,NN,pobj,as
145,Category 2: Average Performer,Darius,darius,PROPN,NNP,nsubj,is
145,Category 2: Average Performer,solid,solid,ADJ,JJ,amod,employee
145,Category 2: Average Performer,employee,employee,NOUN,NN,attr,is
145,Category 2: Average Performer,consistently,consistently,ADV,RB,advmod,produces
145,Category 2: Average Performer,produces,produce,VERB,VBZ,relcl,employee
145,Category 2: Average Performer,acceptable,acceptable,ADJ,JJ,amod,work
145,Category 2: Average Performer,work,work,NOUN,NN,dobj,produces
145,Category 2: Average Performer,shown,show,VERB,VBN,ROOT,shown
145,Category 2: Average Performer,competent,competent,ADJ,JJ,acomp,is
145,Category 2: Average Performer,producing,produce,VERB,VBG,pcomp,in
145,Category 2: Average Performer,quality,quality,NOUN,NN,compound,work
145,Category 2: Average Performer,work,work,NOUN,NN,dobj,producing
145,Category 2: Average Performer,meets,meet,VERB,VBZ,relcl,work
145,Category 2: Average Performer,exceed,exceed,VERB,VB,conj,meets
145,Category 2: Average Performer,standards,standard,NOUN,NNS,dobj,exceed
145,Category 2: Average Performer,difficulty,difficulty,NOUN,NN,dobj,has
145,Category 2: Average Performer,learning,learn,VERB,VBG,acl,difficulty
145,Category 2: Average Performer,adapting,adapt,VERB,VBG,conj,learning
145,Category 2: Average Performer,new,new,ADJ,JJ,amod,tasks
145,Category 2: Average Performer,tasks,task,NOUN,NNS,pobj,to
145,Category 2: Average Performer,find,find,VERB,VBP,ROOT,find
145,Category 2: Average Performer,unlikely,unlikely,ADJ,JJ,acomp,is
145,Category 2: Average Performer,improve,improve,VERB,VB,xcomp,unlikely
145,Category 2: Average Performer,current,current,ADJ,JJ,amod,capacity
145,Category 2: Average Performer,work,work,NOUN,NN,compound,capacity
145,Category 2: Average Performer,capacity,capacity,NOUN,NN,nsubj,is
145,Category 2: Average Performer,max,max,NOUN,NN,attr,is
142,Category 2: Average Performer,Darius,darius,PROPN,NNP,nsubj,set
142,Category 2: Average Performer,set,set,VERB,VBD,ROOT,set
142,Category 2: Average Performer,good,good,ADJ,JJ,amod,example
142,Category 2: Average Performer,example,example,NOUN,NN,dobj,set
142,Category 2: Average Performer,great,great,ADJ,JJ,amod,trainee
142,Category 2: Average Performer,trainee,trainee,NOUN,NN,attr,being
142,Category 2: Average Performer,showed,show,VERB,VBD,conj,set
142,Category 2: Average Performer,lot,lot,NOUN,NN,dobj,showed
142,Category 2: Average Performer,potential,potential,NOUN,NN,pobj,of
142,Category 2: Average Performer,career,career,NOUN,NN,compound,field
142,Category 2: Average Performer,field,field,NOUN,NN,pobj,in
142,Category 2: Average Performer,Darius,darius,PROPN,NNP,nsubj,was
142,Category 2: Average Performer,respectful,respectful,ADJ,JJ,acomp,was
142,Category 2: Average Performer,cooperative,cooperative,ADJ,JJ,conj,respectful
142,Category 2: Average Performer,training,training,NOUN,NN,pobj,with
142,Category 2: Average Performer,Darius,darius,PROPN,NNP,nsubj,strive
142,Category 2: Average Performer,strive,strive,VERB,VB,ROOT,strive
142,Category 2: Average Performer,improve,improve,VERB,VB,xcomp,strive
142,Category 2: Average Performer,areas,area,NOUN,NNS,dobj,improve
142,Category 2: Average Performer,better,well,ADJ,JJR,acomp,get
142,Category 2: Average Performer,Darius,darius,PROPN,NNP,nsubj,be
142,Category 2: Average Performer,great,great,ADJ,JJ,amod,addition
142,Category 2: Average Performer,addition,addition,NOUN,NN,attr,be
142,Category 2: Average Performer,team,team,NOUN,NN,pobj,to
141,Category 2: Average Performer,April,april,PROPN,NNP,nsubj,had
141,Category 2: Average Performer,average,average,ADJ,JJ,amod,results
141,Category 2: Average Performer,results,result,NOUN,NNS,dobj,had
141,Category 2: Average Performer,quarter,quarter,NOUN,NN,npadvmod,had
141,Category 2: Average Performer,analyzes,analyze,VERB,VBZ,ROOT,analyzes
141,Category 2: Average Performer,data,datum,NOUN,NNS,dobj,analyzes
141,Category 2: Average Performer,accurately,accurately,ADV,RB,advmod,analyzes
141,Category 2: Average Performer,able,able,ADJ,JJ,acomp,is
141,Category 2: Average Performer,submit,submit,VERB,VB,xcomp,able
141,Category 2: Average Performer,projects,project,NOUN,NNS,dobj,submit
141,Category 2: Average Performer,reasonable,reasonable,ADJ,JJ,amod,quality
141,Category 2: Average Performer,quality,quality,NOUN,NN,pobj,of
141,Category 2: Average Performer,time,time,NOUN,NN,pobj,on
141,Category 2: Average Performer,work,work,NOUN,NN,ROOT,work
141,Category 2: Average Performer,barely,barely,ADV,RB,advmod,exceeds
141,Category 2: Average Performer,exceeds,exceed,VERB,VBZ,relcl,work
141,Category 2: Average Performer,work,work,NOUN,NN,dobj,exceeds
141,Category 2: Average Performer,intern,intern,NOUN,NN,pobj,by
141,Category 2: Average Performer,high,high,ADJ,JJ,amod,school
141,Category 2: Average Performer,school,school,NOUN,NN,compound,student
141,Category 2: Average Performer,student,student,NOUN,NN,attr,is
141,Category 2: Average Performer,seek,seek,VERB,VB,ROOT,seek
141,Category 2: Average Performer,improve,improve,VERB,VB,xcomp,seek
141,Category 2: Average Performer,resisted,resist,VERB,VBN,conj,seek
141,Category 2: Average Performer,form,form,NOUN,NN,dobj,resisted
141,Category 2: Average Performer,criticism,criticism,NOUN,NN,pobj,of
141,Category 2: Average Performer,given,give,VERB,VBN,prep,resisted
141,Category 2: Average Performer,way,way,NOUN,NN,pobj,given
141,Category 2: Average Performer,colleagues,colleague,NOUN,NNS,pobj,by
141,Category 2: Average Performer,superiors,superior,NOUN,NNS,conj,colleagues
141,Category 2: Average Performer,continue,continue,VERB,VB,ROOT,continue
141,Category 2: Average Performer,monitored,monitor,VERB,VBN,xcomp,continue
141,Category 2: Average Performer,human,human,ADJ,JJ,amod,resources
141,Category 2: Average Performer,resources,resource,NOUN,NNS,pobj,by
141,Category 2: Average Performer,ensure,ensure,VERB,VB,advcl,monitored
141,Category 2: Average Performer,resources,resource,NOUN,NNS,nsubjpass,used
141,Category 2: Average Performer,potential,potential,NOUN,NN,pobj,to
151,Category 2: Average Performer,Baily,baily,ADV,RB,nsubj,is
151,Category 2: Average Performer,worker,worker,NOUN,NN,attr,is
151,Category 2: Average Performer,Currently,currently,ADV,RB,advmod,respond
151,Category 2: Average Performer,respond,respond,VERB,VB,ROOT,respond
151,Category 2: Average Performer,feedback,feedback,VERB,VB,pobj,to
151,Category 2: Average Performer,shown,show,VERB,VBN,conj,respond
151,Category 2: Average Performer,improvement,improvement,NOUN,NN,dobj,shown
151,Category 2: Average Performer,time,time,NOUN,NN,pobj,along
151,Category 2: Average Performer,consistently,consistently,ADV,RB,advmod,produces
151,Category 2: Average Performer,produces,produce,VERB,VBZ,ROOT,produces
151,Category 2: Average Performer,acceptable,acceptable,ADJ,JJ,amod,work
151,Category 2: Average Performer,quality,quality,NOUN,NN,compound,work
151,Category 2: Average Performer,work,work,NOUN,NN,dobj,produces
151,Category 2: Average Performer,meet,meet,VERB,VB,conj,produces
151,Category 2: Average Performer,deadlines,deadline,NOUN,NNS,dobj,meet
151,Category 2: Average Performer,solid,solid,ADJ,JJ,amod,performer
151,Category 2: Average Performer,performer,performer,NOUN,NN,attr,is
151,Category 2: Average Performer,expect,expect,VERB,VB,conj,is
151,Category 2: Average Performer,improve,improve,VERB,VB,ccomp,expect
151,Category 2: Average Performer,current,current,ADJ,JJ,amod,skills
151,Category 2: Average Performer,skills,skill,NOUN,NNS,pobj,beyond
139,Category 2: Average Performer,worker,worker,NOUN,NN,nsubj,turns
139,Category 2: Average Performer,turns,turn,VERB,VBZ,ROOT,turns
139,Category 2: Average Performer,work,work,NOUN,NN,pobj,in
139,Category 2: Average Performer,generally,generally,ADV,RB,advmod,is
139,Category 2: Average Performer,mistakes,mistake,NOUN,NNS,dobj,has
139,Category 2: Average Performer,best,good,ADJ,JJS,conj,has
139,Category 2: Average Performer,nt,not,PART,RB,neg,see
139,Category 2: Average Performer,worker,worker,NOUN,NN,nsubj,wants
139,Category 2: Average Performer,wants,want,VERB,VBZ,ccomp,see
139,Category 2: Average Performer,succeed,succeed,VERB,VB,xcomp,wants
139,Category 2: Average Performer,little,little,ADJ,JJ,amod,motivation
139,Category 2: Average Performer,motivation,motivation,NOUN,NN,dobj,have
139,Category 2: Average Performer,better,well,ADV,RBR,advmod,do
139,Category 2: Average Performer,currently,currently,ADV,RB,advmod,doing
139,Category 2: Average Performer,nt,not,PART,RB,neg,is
139,Category 2: Average Performer,actions,action,NOUN,NNS,attr,is
139,Category 2: Average Performer,person,person,NOUN,NN,nsubj,shown
139,Category 2: Average Performer,shown,show,VERB,VBN,relcl,actions
139,Category 2: Average Performer,workplace,workplace,NOUN,NN,pobj,in
139,Category 2: Average Performer,shows,show,VERB,VBZ,relcl,workplace
139,Category 2: Average Performer,great,great,ADJ,JJ,amod,influence
139,Category 2: Average Performer,influence,influence,NOUN,NN,attr,be
139,Category 2: Average Performer,company,company,NOUN,NN,pobj,to
139,Category 2: Average Performer,future,future,NOUN,NN,pobj,in
138,Category 2: Average Performer,April,april,PROPN,NNP,compound,Craft
138,Category 2: Average Performer,Craft,craft,PROPN,NNP,nsubj,is
138,Category 2: Average Performer,typical,typical,ADJ,JJ,amod,employee
138,Category 2: Average Performer,employee,employee,NOUN,NN,attr,is
138,Category 2: Average Performer,tends,tend,VERB,VBZ,ROOT,tends
138,Category 2: Average Performer,job,job,NOUN,NN,dobj,do
138,Category 2: Average Performer,time,time,NOUN,NN,pobj,on
138,Category 2: Average Performer,said,say,VERB,VBD,ROOT,said
138,Category 2: Average Performer,particularly,particularly,ADV,RB,advmod,interested
138,Category 2: Average Performer,interested,interested,ADJ,JJ,oprd,seem
138,Category 2: Average Performer,work,work,NOUN,NN,pobj,in
138,Category 2: Average Performer,given,give,VERB,VBN,relcl,work
138,Category 2: Average Performer,Hopefully,hopefully,ADV,RB,advmod,see
138,Category 2: Average Performer,positive,positive,ADJ,JJ,amod,growth
138,Category 2: Average Performer,growth,growth,NOUN,NN,dobj,see
138,Category 2: Average Performer,near,near,ADJ,JJ,amod,future
138,Category 2: Average Performer,future,future,NOUN,NN,pobj,in
136,Category 2: Average Performer,Lance,lance,PROPN,NNP,compound,Hatfield
136,Category 2: Average Performer,Hatfield,hatfield,PROPN,NNP,nsubj,is
136,Category 2: Average Performer,good,good,ADJ,JJ,amod,player
136,Category 2: Average Performer,team,team,NOUN,NN,compound,player
136,Category 2: Average Performer,player,player,NOUN,NN,attr,is
136,Category 2: Average Performer,meets,meet,VERB,VBZ,ROOT,meets
136,Category 2: Average Performer,goals,goal,NOUN,NNS,dobj,meets
136,Category 2: Average Performer,set,set,VERB,VBN,acl,goals
136,Category 2: Average Performer,manages,manage,VERB,VBZ,conj,meets
136,Category 2: Average Performer,time,time,NOUN,NN,dobj,manages
136,Category 2: Average Performer,takes,take,VERB,VBZ,ROOT,takes
136,Category 2: Average Performer,new,new,ADJ,JJ,amod,tasks
136,Category 2: Average Performer,tasks,task,NOUN,NNS,dobj,takes
136,Category 2: Average Performer,slowly,slowly,ADV,RB,advmod,takes
136,Category 2: Average Performer,works,work,VERB,VBZ,conj,takes
136,Category 2: Average Performer,succeeds,succeed,VERB,VBZ,advcl,works
136,Category 2: Average Performer,content,content,NOUN,NN,oprd,seems
136,Category 2: Average Performer,work,work,NOUN,NN,compound,space
136,Category 2: Average Performer,space,space,NOUN,NN,pobj,in
136,Category 2: Average Performer,friendly,friendly,ADJ,JJ,acomp,is
136,Category 2: Average Performer,team,team,NOUN,NN,pobj,with
134,Category 2: Average Performer,Lance,lance,PROPN,NNP,compound,Hatfield
134,Category 2: Average Performer,Hatfield,hatfield,PROPN,NNP,nsubj,been
134,Category 2: Average Performer,average,average,ADJ,JJ,amod,performer
134,Category 2: Average Performer,performer,performer,NOUN,NN,attr,been
134,Category 2: Average Performer,quarter,quarter,NOUN,NN,npadvmod,been
134,Category 2: Average Performer,performance,performance,NOUN,NN,nsubj,is
134,Category 2: Average Performer,level,level,NOUN,NN,pobj,around
134,Category 2: Average Performer,coworkers,coworker,NOUN,NNS,pobj,of
134,Category 2: Average Performer,stand,stand,VERB,VB,conj,is
134,Category 2: Average Performer,way,way,NOUN,NN,pobj,in
134,Category 2: Average Performer,Lance,lance,PROPN,NNP,nsubjpass,trusted
134,Category 2: Average Performer,trusted,trust,VERB,VBN,ROOT,trusted
134,Category 2: Average Performer,maintain,maintain,VERB,VB,xcomp,trusted
134,Category 2: Average Performer,solid,solid,ADJ,JJ,amod,level
134,Category 2: Average Performer,level,level,NOUN,NN,dobj,maintain
134,Category 2: Average Performer,success,success,NOUN,NN,pobj,of
134,Category 2: Average Performer,low,low,ADJ,JJ,amod,potential
134,Category 2: Average Performer,potential,potential,NOUN,NN,dobj,has
134,Category 2: Average Performer,create,create,VERB,VB,acl,potential
134,Category 2: Average Performer,opportunities,opportunity,NOUN,NNS,dobj,create
134,Category 2: Average Performer,company,company,NOUN,NN,pobj,for
134,Category 2: Average Performer,shown,show,VERB,VBN,ROOT,shown
134,Category 2: Average Performer,ability,ability,NOUN,NN,dobj,shown
134,Category 2: Average Performer,grow,grow,VERB,VB,acl,ability
134,Category 2: Average Performer,roles,role,NOUN,NNS,pobj,in
134,Category 2: Average Performer,responsibilites,responsibilite,NOUN,NNS,conj,roles
132,Category 2: Average Performer,Esmeralda,esmeralda,PROPN,NNP,nsubj,is
132,Category 2: Average Performer,wonderful,wonderful,ADJ,JJ,amod,person
132,Category 2: Average Performer,person,person,NOUN,NN,attr,is
132,Category 2: Average Performer,far,far,ADV,RB,advmod,struggles
132,Category 2: Average Performer,work,work,NOUN,NN,compound,performance
132,Category 2: Average Performer,performance,performance,NOUN,NN,nsubj,goes
132,Category 2: Average Performer,struggles,struggle,VERB,VBZ,conj,is
132,Category 2: Average Performer,understand,understand,VERB,VB,xcomp,struggles
132,Category 2: Average Performer,simple,simple,ADJ,JJ,amod,concepts
132,Category 2: Average Performer,concepts,concept,NOUN,NNS,dobj,understand
132,Category 2: Average Performer,job,job,NOUN,NN,pobj,for
132,Category 2: Average Performer,nt,not,PART,RB,neg,see
132,Category 2: Average Performer,able,able,ADJ,JJ,acomp,being
132,Category 2: Average Performer,Maybe,maybe,ADV,RB,advmod,help
132,Category 2: Average Performer,extra,extra,ADJ,JJ,amod,training
132,Category 2: Average Performer,training,training,NOUN,NN,nsubj,help
132,Category 2: Average Performer,help,help,VERB,VB,ROOT,help
132,Category 2: Average Performer,nt,not,PART,RB,neg,expect
132,Category 2: Average Performer,expect,expect,VERB,VB,conj,help
132,Category 2: Average Performer,good,good,ADJ,JJ,dobj,do
132,Category 2: Average Performer,professional,professional,ADJ,JJ,amod,opinion
132,Category 2: Average Performer,opinion,opinion,NOUN,NN,attr,s
140,Category 2: Average Performer,April,april,PROPN,NNP,nsubj,disappoint
140,Category 2: Average Performer,disappoint,disappoint,VERB,VB,ROOT,disappoint
140,Category 2: Average Performer,came,come,VERB,VBD,advcl,disappoint
140,Category 2: Average Performer,team,team,NOUN,NN,pobj,to
140,Category 2: Average Performer,performed,perform,VERB,VBD,ROOT,performed
140,Category 2: Average Performer,team,team,NOUN,NN,nsubj,loved
140,Category 2: Average Performer,loved,love,VERB,VBD,conj,performed
140,Category 2: Average Performer,nt,not,PART,RB,neg,see
140,Category 2: Average Performer,room,room,NOUN,NN,dobj,see
140,Category 2: Average Performer,growth,growth,NOUN,NN,pobj,for
140,Category 2: Average Performer,Lastly,lastly,ADV,RB,advmod,rehire
140,Category 2: Average Performer,rehire,rehire,VERB,VB,ROOT,rehire
255,Category 3: Solid Performer,Reid,reid,PROPN,NNP,nsubj,been
255,Category 3: Solid Performer,company,company,NOUN,NN,pobj,with
255,Category 3: Solid Performer,years,year,NOUN,NNS,pobj,for
255,Category 3: Solid Performer,work,work,NOUN,NN,nsubj,is
255,Category 3: Solid Performer,consistent,consistent,ADJ,JJ,acomp,is
255,Category 3: Solid Performer,puts,put,VERB,VBZ,conj,is
255,Category 3: Solid Performer,effort,effort,NOUN,NN,dobj,puts
255,Category 3: Solid Performer,work,work,NOUN,NN,pobj,into
255,Category 3: Solid Performer,follows,follow,VERB,VBZ,ROOT,follows
255,Category 3: Solid Performer,instructions,instruction,NOUN,NNS,dobj,follows
255,Category 3: Solid Performer,abilities,ability,NOUN,NNS,nsubj,seem
255,Category 3: Solid Performer,limited,limited,ADJ,JJ,oprd,seem
255,Category 3: Solid Performer,current,current,ADJ,JJ,amod,level
255,Category 3: Solid Performer,experience,experience,NOUN,NN,compound,level
255,Category 3: Solid Performer,level,level,NOUN,NN,pobj,to
255,Category 3: Solid Performer,workers,worker,NOUN,NNS,nsubj,shown
255,Category 3: Solid Performer,hired,hire,VERB,VBN,acl,workers
255,Category 3: Solid Performer,time,time,NOUN,NN,pobj,at
255,Category 3: Solid Performer,shown,show,VERB,VBN,ROOT,shown
255,Category 3: Solid Performer,growth,growth,NOUN,NN,dobj,shown
255,Category 3: Solid Performer,field,field,NOUN,NN,pobj,within
256,Category 3: Solid Performer,Matthew,matthew,PROPN,NNP,compound,Reid
256,Category 3: Solid Performer,Reid,reid,PROPN,NNP,nsubj,have
256,Category 3: Solid Performer,potential,potential,NOUN,NN,dobj,have
256,Category 3: Solid Performer,learn,learn,VERB,VB,acl,potential
256,Category 3: Solid Performer,extra,extra,ADJ,JJ,amod,skills
256,Category 3: Solid Performer,skills,skill,NOUN,NNS,dobj,learn
256,Category 3: Solid Performer,learning,learn,VERB,VBG,compound,disability
256,Category 3: Solid Performer,disability,disability,NOUN,NN,pobj,to
256,Category 3: Solid Performer,able,able,ADJ,JJ,acomp,is
256,Category 3: Solid Performer,perform,perform,VERB,VB,xcomp,able
256,Category 3: Solid Performer,exceptionally,exceptionally,ADV,RB,advmod,well
256,Category 3: Solid Performer,skills,skill,NOUN,NNS,pobj,with
256,Category 3: Solid Performer,gained,gain,VERB,VBN,ROOT,gained
256,Category 3: Solid Performer,confidence,confidence,NOUN,NN,dobj,gained
256,Category 3: Solid Performer,Reid,reid,PROPN,NNP,poss,ability
256,Category 3: Solid Performer,ability,ability,NOUN,NN,pobj,in
256,Category 3: Solid Performer,outwork,outwork,VERB,VB,acl,ability
256,Category 3: Solid Performer,outlast,outlast,VERB,VB,conj,outwork
256,Category 3: Solid Performer,coworkers,coworker,NOUN,NNS,dobj,outlast
256,Category 3: Solid Performer,lot,lot,NOUN,NN,npadvmod,more
256,Category 3: Solid Performer,potential,potential,NOUN,NN,dobj,have
256,Category 3: Solid Performer,given,give,VERB,VBN,ROOT,given
256,Category 3: Solid Performer,projects,project,NOUN,NNS,dobj,given
256,Category 3: Solid Performer,high,high,ADJ,JJ,amod,workers
256,Category 3: Solid Performer,potential,potential,ADJ,JJ,amod,workers
256,Category 3: Solid Performer,workers,worker,NOUN,NNS,nsubj,receive
256,Category 3: Solid Performer,receive,receive,VERB,VB,relcl,projects
256,Category 3: Solid Performer,simply,simply,ADV,RB,advmod,know
256,Category 3: Solid Performer,know,know,VERB,VBP,advcl,given
256,Category 3: Solid Performer,work,work,NOUN,NN,dobj,do
256,Category 3: Solid Performer,faster,fast,ADV,RBR,advmod,do
256,Category 3: Solid Performer,accurate,accurate,ADJ,JJ,conj,faster
256,Category 3: Solid Performer,count,count,VERB,VB,ROOT,count
256,Category 3: Solid Performer,Reid,reid,PROPN,NNP,pobj,on
256,Category 3: Solid Performer,major,major,ADJ,JJ,amod,job
256,Category 3: Solid Performer,job,job,NOUN,NN,dobj,get
256,Category 3: Solid Performer,successfully,successfully,ADV,RB,advmod,done
260,Category 3: Solid Performer,Conner,conner,PROPN,NNP,compound,Mcintyre
260,Category 3: Solid Performer,Mcintyre,mcintyre,PROPN,NNP,nsubj,is
260,Category 3: Solid Performer,good,good,ADJ,JJ,amod,performer
260,Category 3: Solid Performer,performer,performer,NOUN,NN,attr,is
260,Category 3: Solid Performer,lots,lot,NOUN,NNS,dobj,has
260,Category 3: Solid Performer,talent,talent,NOUN,NN,pobj,of
260,Category 3: Solid Performer,potential,potential,ADJ,JJ,dobj,put
260,Category 3: Solid Performer,job,job,NOUN,NN,pobj,in
260,Category 3: Solid Performer,reach,reach,VERB,VB,ROOT,reach
260,Category 3: Solid Performer,good,good,ADJ,JJ,amod,position
260,Category 3: Solid Performer,position,position,NOUN,NN,dobj,reach
260,Category 3: Solid Performer,career,career,NOUN,NN,pobj,in
260,Category 3: Solid Performer,improve,improve,VERB,VB,ROOT,improve
260,Category 3: Solid Performer,potential,potential,ADJ,JJ,amod,level
260,Category 3: Solid Performer,level,level,NOUN,NN,dobj,improve
258,Category 3: Solid Performer,Conner,conner,PROPN,NNP,nsubj,is
258,Category 3: Solid Performer,whiz,whiz,NOUN,NN,attr,is
258,Category 3: Solid Performer,comes,come,VERB,VBZ,advcl,is
258,Category 3: Solid Performer,learning,learn,VERB,VBG,pcomp,to
258,Category 3: Solid Performer,new,new,ADJ,JJ,amod,programs
258,Category 3: Solid Performer,software,software,NOUN,NN,compound,programs
258,Category 3: Solid Performer,programs,program,NOUN,NNS,dobj,learning
258,Category 3: Solid Performer,consistently,consistently,ADV,RB,advmod,come
258,Category 3: Solid Performer,come,come,VERB,VBN,ROOT,come
258,Category 3: Solid Performer,rely,rely,VERB,VB,advcl,come
258,Category 3: Solid Performer,train,train,VERB,VB,advcl,rely
258,Category 3: Solid Performer,younger,young,ADJ,JJR,amod,colleagues
258,Category 3: Solid Performer,colleagues,colleague,NOUN,NNS,dobj,train
258,Category 3: Solid Performer,update,update,NOUN,NN,pobj,on
258,Category 3: Solid Performer,Unfortunately,unfortunately,ADV,RB,advmod,halting
258,Category 3: Solid Performer,communication,communication,NOUN,NN,compound,skills
258,Category 3: Solid Performer,skills,skill,NOUN,NNS,nsubjpass,halting
258,Category 3: Solid Performer,halting,halt,VERB,VBG,ROOT,halting
258,Category 3: Solid Performer,limited,limit,VERB,VBN,conj,halting
258,Category 3: Solid Performer,grammar,grammar,NOUN,NN,nsubj,are
258,Category 3: Solid Performer,spelling,spelling,NOUN,NN,conj,grammar
258,Category 3: Solid Performer,poor,poor,ADJ,JJ,acomp,are
258,Category 3: Solid Performer,nervous,nervous,ADJ,JJ,acomp,be
258,Category 3: Solid Performer,having,have,VERB,VBG,advcl,be
258,Category 3: Solid Performer,send,send,VERB,VB,ccomp,having
258,Category 3: Solid Performer,kind,kind,NOUN,NN,dobj,send
258,Category 3: Solid Performer,reports,report,NOUN,NNS,pobj,of
258,Category 3: Solid Performer,clients,client,NOUN,NNS,pobj,to
258,Category 3: Solid Performer,Conner,conner,PROPN,NNP,nsubj,is
258,Category 3: Solid Performer,delight,delight,NOUN,NN,attr,is
258,Category 3: Solid Performer,team,team,NOUN,NN,pobj,on
258,Category 3: Solid Performer,room,room,NOUN,NN,dobj,see
258,Category 3: Solid Performer,promotion,promotion,NOUN,NN,pobj,for
253,Category 3: Solid Performer,friend,friend,NOUN,NN,nsubj,is
253,Category 3: Solid Performer,colleague,colleague,NOUN,NN,conj,friend
253,Category 3: Solid Performer,Matthew,matthew,PROPN,NNP,compound,Reid
253,Category 3: Solid Performer,Reid,reid,PROPN,NNP,appos,friend
253,Category 3: Solid Performer,great,great,ADJ,JJ,amod,addition
253,Category 3: Solid Performer,addition,addition,NOUN,NN,attr,is
253,Category 3: Solid Performer,team,team,NOUN,NN,pobj,to
253,Category 3: Solid Performer,work,work,NOUN,NN,nsubj,is
253,Category 3: Solid Performer,impressive,impressive,ADJ,JJ,acomp,is
